geolocation_zip_code_prefix,geolocation_city,geolocation_state,geolocation_lat,geolocation_lng,geolocation_customer_id,geolocation_seller_id,,,,
49004,aracaju,SE,-11.09889136,-37.14535088,9c42f2aac913d97745a24f4dd00bf2f5,#N/A,,,,
49027,aracaju,SE,-10.93974463,-37.06410437,12da3cc12c05934879a7ac7b9b31ca09,#N/A,,,,
49095,aracaju,SE,-11.06435244,-37.10614349,0378e1381c730d4504ebc07d23b5bda1,#N/A,,,,
49032,aracaju,SE,-10.97977965,-37.05482801,ed9a9009b3f1634f5aba2e8eaee8e494,#N/A,,,,
49026,aracaju,SE,-10.93902662,-37.05438086,9a7a96ae72427d119a20b935bb0cdc1b,#N/A,,,,
49085,aracaju,SE,-10.9040672,-37.08847557,fa5ed72712ff7a576ba7596a5ca74b58,#N/A,,,,
49031,aracaju,SE,-10.97526708,-37.06287328,#N/A,#N/A,,,,
49082,aracaju,SE,-10.91013815,-37.08319741,e9753790630a0bf9f483e4b9b5defa14,#N/A,,,,
49092,aracaju,SE,-11.08548709,-37.14511023,7ce5a437177a6a42ca15e3a62a494ee7,#N/A,,,,
49060,aracaju,SE,-10.90522015,-37.06121466,8a90ed699497824a81e94d090da7e70b,#N/A,,,,
49097,aracaju,SE,-10.93977625,-37.07808882,982a91ff4ad73e6b9d09bad86860d184,#N/A,,,,
49037,aracaju,SE,-10.99510871,-37.05902456,d56fc85fbbd22594447cb37f68c02e95,#N/A,,,,
49090,aracaju,SE,-10.8905985,-37.09138541,7203adde3a9d76f21c2b01223d07c2b0,#N/A,,,,
49000,aracaju,SE,-11.016453,-37.07585638,cd0dbdf1e0c62296278fbf3133949247,#N/A,,,,
49040,aracaju,SE,-10.95393255,-37.0781678,57faf08fbe5cabf31844e466b478108f,#N/A,,,,
49075,aracaju,SE,-10.90781924,-37.06894542,9dd350c699a69dec25cfd851cca9c7b3,#N/A,,,,
49080,aracaju,SE,-10.91789572,-37.08118372,8b0c1ccac39f48b8c9394e460e30297d,#N/A,,,,
49046,aracaju,SE,-10.93284648,-37.06366306,#N/A,#N/A,,,,
49088,aracaju,SE,-10.93134165,-37.06841021,#N/A,#N/A,,,,
49007,aracaju,SE,-11.07561566,-37.13561609,#N/A,#N/A,,,,
49096,aracaju,SE,-10.96540163,-37.06446135,deaa19219d8e3afdf04e2685df1bda8a,#N/A,,,,
49036,aracaju,SE,-10.96786922,-37.03783415,#N/A,#N/A,,,,
49038,aracaju,SE,-10.99609269,-37.07308242,c5daadc67f24429a77652eae92957c1d,#N/A,,,,
49070,aracaju,SE,-10.88708499,-37.07835772,7c5f2bf1eb681316188352257eab6baf,#N/A,,,,
49071,aracaju,SE,-10.8849389,-37.0819984,#N/A,#N/A,,,,
49055,aracaju,SE,-10.91144884,-37.05969724,ea8468e1d8105f78251e09dbd384f524,4b39558c138930b9e5489c93b6df5fe3,,,,
49067,aracaju,SE,-10.87891398,-37.06106792,#N/A,#N/A,,,,
49001,aracaju,SE,-11.00365538,-37.08753777,#N/A,#N/A,,,,
49043,aracaju,SE,-10.97631532,-37.08624778,5f776a5ed2ba1e7e308db6fd7639ede1,#N/A,,,,
49087,aracaju,SE,-10.89065654,-37.08222426,8402fd73c4808d078a2a8b3b1bd721a8,#N/A,,,,
49005,aracaju,SE,-11.05970385,-37.1067468,#N/A,#N/A,,,,
49089,aracaju,SE,-11.07411708,-37.13528814,41005552ba23cc2ae6e28c8751f02f42,#N/A,,,,
49063,aracaju,SE,-10.88509301,-37.07442675,f3cbdf0bb95fae3bb4697ed194df25c1,#N/A,,,,
49008,aracaju,SE,-11.12415636,-37.144115,9f494ea8a1d67d1e6e22813311751679,#N/A,,,,
49066,aracaju,SE,-10.899793,-37.05470847,ccd6248d0cf681494da8a9e1b25ee893,#N/A,,,,
49009,aracaju,SE,-11.09862323,-37.13663275,a5c8228ef32a5a250903b18c01c5ceb4,#N/A,,,,
49041,aracaju,SE,-10.95485133,-37.07223337,#N/A,#N/A,,,,
49091,aracaju,SE,-10.89104678,-37.10110613,#N/A,#N/A,,,,
49033,aracaju,SE,-11.01054775,-37.09241139,#N/A,#N/A,,,,
49130,riachuelo,SE,-10.73133629,-37.18926091,65cb3cef0d6348041780a2d6da35a259,#N/A,,,,
49160,nossa senhora do socorro,SE,-10.89437112,-37.10996904,8a021120539f766fb61146d15fede9ba,#N/A,,,,
49140,barra dos coqueiros,SE,-10.9439167,-37.03289719,1c63bb604d3d1925644f1449af9b9a61,#N/A,,,,
49120,itaporanga d'ajuda,SE,-10.99840007,-37.31442925,94ed4f73e041f303e134d5301242aa20,#N/A,,,,
49100,sao cristovao,SE,-10.92952239,-37.11391201,9192efe29732cd3f91347e6cba770ce3,#N/A,,,,
49180,santo amaro das brotas,SE,-10.78488552,-37.05121598,1ad4dfb256200643fa285f7baac000d5,#N/A,,,,
49190,pirambu,SE,-10.73877345,-36.85691649,53d0d57a831ac8e59163b26f673c286b,#N/A,,,,
49170,laranjeiras,SE,-10.80711397,-37.16615069,#N/A,#N/A,,,,
49260,umbauba,SE,-11.38392027,-37.66050055,1c8a543f8c94cff67a67ad2d5ea7951c,#N/A,,,,
49200,estancia,SE,-11.2727962,-37.43370262,091d88b3729e671ad17a6c41aaf7c44d,#N/A,,,,
49290,itabaianinha,SE,-11.27768921,-37.79492157,2ee4de7ea23d3e955ab725ec479db518,#N/A,,,,
49270,cristinapolis,SE,-11.47723816,-37.7574927,26200259c9bba6e2708558f225ce4ed6,#N/A,,,,
49280,tomar do geru,SE,-11.37633011,-37.84027696,12ebf7237cb92792a80d4d577e051f40,#N/A,,,,
49220,araua,SE,-11.26267,-37.62038,#N/A,#N/A,,,,
49230,santa luzia do itanhy,SE,-11.35333324,-37.44872624,#N/A,#N/A,,,,
49250,indiaroba,SE,-11.51956062,-37.50786862,581588a30afa8dd7bf1179f15ef2e94e,#N/A,,,,
49300,tobias barreto,SE,-11.19133633,-38.00238281,e11b6fe01de40f2b7fadd6fb0c01985b,#N/A,,,,
49360,boquim,SE,-11.15274536,-37.6175146,de270dbea5d94e6436d844565b1c52aa,#N/A,,,,
49390,salgado,SE,-11.055072,-37.47545,#N/A,#N/A,,,,
49350,pedrinhas,SE,-11.1908295,-37.67472356,#N/A,#N/A,,,,
49320,riachao do dantas,SE,-11.06984665,-37.72402205,#N/A,#N/A,,,,
49400,lagarto,SE,-10.91587542,-37.67327755,bcd217c236659603e2ce30b1f4093e98,#N/A,,,,
49480,simao dias,SE,-10.7454735,-37.79926425,3cdfa7ea91e2fbae34e2c0e692614818,#N/A,,,,
49490,poco verde,SE,-10.71619121,-38.16969037,ded50eb532c0c1903c0835e0d7749b97,#N/A,,,,
49500,itabaiana,SE,-10.68555676,-37.43322061,6bb27f3a855cdd5add35978c61c8fb1b,#N/A,,,,
49570,malhador,SE,-10.66121567,-37.31198424,bcccbf3c3d4f4b9c15bace9a340ebdd7,#N/A,,,,
49520,campo do brito,SE,-10.75207571,-37.49127117,b68147b225261342f06c780cce2dd38d,#N/A,,,,
49510,itabaiana,SE,-10.67707247,-37.43511391,#N/A,#N/A,,,,
49530,ribeiropolis,SE,-10.53432778,-37.44171135,00a49178247b91322bdca02625e81f7a,#N/A,,,,
49506,itabaiana,SE,-10.68794537,-37.43445766,9f9e2a9952c8085a7fc40cb3ffbcf784,#N/A,,,,
49514,frei paulo,SE,-10.5508292,-37.53386563,#N/A,#N/A,,,,
49565,macambira,SE,-10.66660303,-37.54288989,e851a26670db4bfe21aa1f87177c40f1,#N/A,,,,
49503,itabaiana,SE,-10.69375897,-37.42921647,#N/A,#N/A,,,,
49517,pinhao,SE,-10.569024,-37.72257525,24f1fb7a5b78e540e78fe60aa25daa08,#N/A,,,,
49525,sao domingos,SE,-10.79258798,-37.56457138,#N/A,#N/A,,,,
49550,carira,SE,-10.35939469,-37.70148509,#N/A,#N/A,,,,
49509,itabaiana,SE,-10.6898985,-37.44419625,d5db5be412dcda8e69115414c61042a3,#N/A,,,,
49560,moita bonita,SE,-10.58171999,-37.34074758,#N/A,#N/A,,,,
49507,itabaiana,SE,-10.70172738,-37.43233893,5346a41559468a834967541242a1278e,#N/A,,,,
49535,sao miguel do aleixo,SE,-10.38607476,-37.37878589,1abb0c19ec88e40555c8ee5ba6f2a102,#N/A,,,,
49540,nossa senhora aparecida,SE,-10.39728314,-37.45365763,#N/A,#N/A,,,,
49580,areia branca,SE,-10.75858403,-37.31369338,#N/A,#N/A,,,,
49505,itabaiana,SE,-10.70891313,-37.42524404,#N/A,#N/A,,,,
49504,itabaiana,SE,-10.69098512,-37.42688454,#N/A,#N/A,,,,
49501,itabaiana,SE,-10.67980641,-37.41889838,#N/A,#N/A,,,,
49600,nossa senhora das dores,SE,-10.49124887,-37.19748085,44e0d6b64a6d16bb9db15927427084b6,#N/A,,,,
49680,nossa senhora da gloria,SE,-10.20693096,-37.43347921,65e1faa1535d1b4ca089fd7b9e84b5b3,#N/A,,,,
49650,divina pastora,SE,-10.6788853,-37.14764105,#N/A,#N/A,,,,
49630,siriri,SE,-10.60653176,-37.1125811,#N/A,#N/A,,,,
49690,monte alegre de sergipe,SE,-10.02837,-37.561,489697f5f6ecfff59c39098592176df6,#N/A,,,,
49670,feira nova,SE,-10.26123511,-37.31135467,#N/A,#N/A,,,,
49660,cumbe,SE,-10.35388727,-37.1810048,#N/A,#N/A,,,,
49640,santa rosa de lima,SE,-10.64659834,-37.19255666,#N/A,#N/A,,,,
49790,aquidaba,SE,-10.28010157,-37.01882246,302b06db224fdf184b7815e96b72d9bc,#N/A,,,,
49740,carmopolis,SE,-10.64902152,-36.99115187,39b0a374b8bbb7f162a55a042a3c2f50,#N/A,,,,
49760,rosario do catete,SE,-10.701045,-37.035864,#N/A,#N/A,,,,
49700,capela,SE,-10.49971804,-37.05483529,d8f217f3a8862f9b10d4dced8128d572,#N/A,,,,
49770,maruim,SE,-10.73282574,-37.08211979,#N/A,#N/A,,,,
49750,general maynard,SE,-10.68478566,-36.98559945,cffc421e3853c93e511c2d6abc520e12,#N/A,,,,
49780,muribeca,SE,-10.41594509,-36.9581625,#N/A,#N/A,,,,
49800,porto da folha,SE,-9.921375616,-37.27496054,#N/A,#N/A,,,,
49820,caninde de sao francisco,SE,-9.660839267,-37.7871332,db1ee26300ce7bd14b6aba2b822c31cd,#N/A,,,,
49880,canhoba,SE,-10.1372585,-36.9713602,#N/A,#N/A,,,,
49810,poco redondo,SE,-9.804969095,-37.68677998,3a2063712a4f5ffea67032e2bc49ca64,#N/A,,,,
49890,nossa senhora de lourdes,SE,-10.07964063,-37.05932623,6de64ef326df82caf572b9f9b164eb48,#N/A,,,,
49860,graccho cardoso,SE,-10.23080885,-37.19569464,c5cb631ed666b1d427ba3c4cfc761c3c,#N/A,,,,
49830,gararu,SE,-9.970142448,-37.0843913,#N/A,#N/A,,,,
49980,neopolis,SE,-10.32111889,-36.57835757,6c51ed8c29ff8bc5f3b649dc7315b787,c53bcd3be457a342a97e39e5a9f0be22,,,,
49900,propria,SE,-10.2281814,-36.8410598,2f6e0e86487c0ad0b6bffb35ddff9644,#N/A,,,,
49970,pacatuba,SE,-10.44016058,-36.65597465,#N/A,#N/A,,,,
49940,malhada dos bois,SE,-10.37251818,-36.91651558,#N/A,#N/A,,,,
49945,sao francisco,SE,-10.34844503,-36.88601808,6d9a8851bb29dbceb3e46875e0848ae8,#N/A,,,,
49990,ilha das flores,SE,-10.43537549,-36.53703959,#N/A,#N/A,,,,
49995,brejo grande,SE,-10.4301243,-36.46653725,e035b640fc55b9c4c1ea81e244a51ecb,#N/A,,,,
49950,japoata,SE,-10.35335348,-36.80002493,1b91e7f083184b62bebd74c6cf0e355d,#N/A,,,,
49930,cedro de sao joao,SE,-10.24935574,-36.88071507,5fb671249003c434b2f6221315c7bbef,#N/A,,,,
49960,japaratuba,SE,-10.59112509,-36.94213736,c1e72004ebab4f632d1fd8c7fec05552,#N/A,,,,
49985,santana do sao francisco,SE,-10.25699635,-36.63431426,#N/A,#N/A,,,,
49910,telha,SE,-10.20616155,-36.88485305,c8fe64c888322ebadbf08b8ccd34c309,#N/A,,,,
49920,amparo de sao francisco,SE,-10.1299352,-36.92661568,#N/A,#N/A,,,,
50060,recife,PE,-8.061694679,-34.88239284,7d428145472db20c245cfc1d7a6af615,#N/A,,,,
50070,recife,PE,-8.062508669,-34.89729983,a2e7ca2b5d23adf8d5b5b3c6d37ec9ef,#N/A,,,,
50040,recife,PE,-8.05487959,-34.87707501,c20273ff6ef04c793e6733be408fcd67,#N/A,,,,
50030,recife,PE,-8.063903598,-34.87317543,1edfcdc4a172cc6fc9e97a8e42ca5071,#N/A,,,,
50050,recife,PE,-8.061181701,-34.88110359,eaec9bc36a311d793df761fba3ac1964,#N/A,,,,
50090,recife,PE,-8.073395979,-34.8997676,dacb079d55ffb1d3955c5d923df3ebb7,#N/A,,,,
50020,recife,PE,-8.066088566,-34.88166075,e139fbf3f5d13c8a1fce2809ddc2c3cb,#N/A,,,,
50010,recife,PE,-8.064509008,-34.87740543,68aef61e65c7f37762db4a94c9d022c9,#N/A,,,,
50080,recife,PE,-8.070814859,-34.90102954,#N/A,#N/A,,,,
50100,recife,PE,-8.045918937,-34.87972385,aeccea6f33964065f73897084dbe2aec,#N/A,,,,
50110,recife,PE,-8.043436688,-34.87680492,03e7a78ad85e305f9989298d3396f7ca,#N/A,,,,
50160,recife,PE,-8.05708163,-34.90813249,#N/A,#N/A,,,,
50680,recife,PE,-8.034284111,-34.93040571,2177a05cbb649b8d6fde28b55e237a71,#N/A,,,,
50610,recife,PE,-8.056338215,-34.90578601,759cdb645105a48ae7500311724659a6,#N/A,,,,
50650,recife,PE,-8.054782058,-34.93782739,#N/A,#N/A,,,,
50690,recife,PE,-8.032707,-34.93710225,32bd7b2f653a462aa3a6f37a93ae4595,#N/A,,,,
50630,recife,PE,-8.052026836,-34.92039941,ee5c7ad836529f8fb1f3db7a45114f38,#N/A,,,,
50670,recife,PE,-8.044149992,-34.94043681,672a1794441f53ac1295c2e82ec4ff70,#N/A,,,,
50640,recife,PE,-8.0611155,-34.93613925,060d1aa4818f0382d6a4cd5549e63dc4,#N/A,,,,
50660,recife,PE,-8.059163697,-34.94035919,c9f36cd5a864394f34c09abd36cb8939,#N/A,,,,
50620,recife,PE,-8.043960308,-34.91398714,#N/A,#N/A,,,,
50710,recife,PE,-8.038134,-34.909974,c21e32dc14bf1951f1cde9b3d149f35b,#N/A,,,,
50770,recife,PE,-8.082472086,-34.90481895,86c796d4eb109a1f7401bd93f78c494b,#N/A,,,,
50791,recife,PE,-8.0856399,-34.96993324,ac8a12f7bcb418b011e3d14b3845a20a,#N/A,,,,
50720,recife,PE,-8.055613969,-34.91775662,73d09ca227c5225e02b98e99f20d0ebc,#N/A,,,,
50740,recife,PE,-8.043481236,-34.94853763,d3444e5563cb966068d6fdb0cbfa2d45,#N/A,,,,
50760,recife,PE,-8.070812759,-34.91705236,773b421ca684d5690679a652c88e7e83,#N/A,,,,
50721,recife,PE,-8.046099932,-34.92918518,bcef5de9c6261c340bf350662b4a6872,#N/A,,,,
50781,recife,PE,-8.07711552,-34.94382181,#N/A,#N/A,,,,
50730,recife,PE,-8.053005735,-34.93917174,bc2723356fa3f373b455c0a3112dc495,#N/A,,,,
50761,recife,PE,-8.067201485,-34.92588477,acd301df4b0537d9a236a416b2efc9c1,#N/A,,,,
50771,recife,PE,-8.089194059,-34.92564795,64563bfd8ebafd2beb5ea14f14f14618,#N/A,,,,
50750,recife,PE,-8.063754318,-34.90148059,d63e3e806d1c9000c9d7854f73cd0a8f,#N/A,,,,
50751,recife,PE,-8.063535009,-34.91839939,64e685e8056227e8864eb92949604290,78744a20ee2f80ba64f6804c25def2b8,,,,
50741,recife,PE,-8.048129349,-34.95476887,ba94d08242444ec7bb6504275a6d7c4d,#N/A,,,,
50790,recife,PE,-8.080504871,-34.94551205,f129877aa8c01c82350976affcf8d18c,#N/A,,,,
50711,recife,PE,-8.048215645,-34.91767661,fa1d38e22ef098c914de262f0f6d4c22,#N/A,,,,
50780,recife,PE,-8.094041099,-34.9389263,f665e06d0376b22d2ac11e29e369d6b1,#N/A,,,,
50731,recife,PE,-8.03843991,-34.9341385,202a9225c9f2ef075e5813780113672d,#N/A,,,,
50870,recife,PE,-8.093493649,-34.93563199,c829c3889a5a46c6a74212c987c1a78c,#N/A,,,,
50830,recife,PE,-8.070737197,-34.91067857,069b9a5f6dd36f1c59d36a9a703fcb7b,#N/A,,,,
50800,recife,PE,-8.032058856,-34.95401667,ab8238abc2ffe92f45b9c14b9f7f33f8,#N/A,,,,
50820,recife,PE,-8.075020453,-34.91986595,05e54a5f9eb2f443192d44067147a451,#N/A,,,,
50860,recife,PE,-8.093833208,-34.92500048,25f8d95a5368f2434c5dd7c4eaa53df3,#N/A,,,,
50810,recife,PE,-8.032302911,-34.95441033,b1c8eaee7a170ae1856abe4fdbe8091a,#N/A,,,,
50865,recife,PE,-8.083715762,-34.93215017,4ee7fc32553f4f1cda85112b9a2719e3,#N/A,,,,
50875,recife,PE,-8.100864891,-34.93162705,1fed2f9c2a5c7130513baa83c88614f9,#N/A,,,,
50850,recife,PE,-8.082974029,-34.91777496,aa0e9dbae0fd13c89d3de710a9f907a4,#N/A,,,,
50930,recife,PE,-8.090913751,-34.9481674,3ca18278aa462567e7bb52302cff31c4,#N/A,,,,
50920,recife,PE,-8.088042231,-34.95199203,86981014662021d3d35d895bc8dda7c0,#N/A,,,,
50910,recife,PE,-8.080459628,-34.93856877,c08918207829d5bf956a43e7de410bb8,#N/A,,,,
50980,recife,PE,-8.025665692,-34.96634054,2de946ee0a6b22fa3abb7500a012951b,#N/A,,,,
50960,recife,PE,-8.036197557,-34.97798268,16cc3f64905e653b68d869cb6f63ba25,#N/A,,,,
50970,recife,PE,-8.035198736,-34.97659395,8cbb2335bbb18aa1d1c6e8af541925de,#N/A,,,,
50900,recife,PE,-8.08873032,-34.94218404,3a041fd812c047a3a123e566cac018ff,#N/A,,,,
50950,recife,PE,-8.057241151,-34.95730812,#N/A,#N/A,,,,
50940,recife,PE,-8.085076224,-34.96595713,0d2aa9f205cc47cd8ffcfe0f43499f2e,#N/A,,,,
51020,recife,PE,-8.109659996,-34.89334721,70bbc573466c79e7052d08317e650d97,#N/A,,,,
51021,recife,PE,-8.124466128,-34.89692011,d752eeb06a08c63e9e3ddf157415a78e,#N/A,,,,
51030,recife,PE,-8.133081115,-34.9047936,24867a30fb114e68f333a0645f923497,#N/A,,,,
51011,recife,PE,-8.097784916,-34.88795195,85eb23c7cef0b97eda81a956c3f748c7,#N/A,,,,
51010,recife,PE,-8.083846058,-34.88200996,19ea9736303135c25774f03b93f1050c,#N/A,,,,
51170,recife,PE,-8.096610866,-34.91551928,35cc89fc7a4a108e58af6d20943348d6,#N/A,,,,
51160,recife,PE,-8.111045907,-34.9040984,0b8f3578fcafc95887db21db6e68a9f1,#N/A,,,,
51110,recife,PE,-8.088261318,-34.89583062,f0d89f9809dfe5b705baf55c6f6b5d71,#N/A,,,,
51190,recife,PE,-8.116668618,-34.92236102,4183a12bf979a9f05ebaf0c45eef6120,#N/A,,,,
51111,recife,PE,-8.106228409,-34.89147768,0207ca7dd6d2be6e08d8467651759bdd,#N/A,,,,
51150,recife,PE,-8.131969593,-34.91433616,918727941e109f15a4e8f28c64431f78,#N/A,,,,
51130,recife,PE,-8.149350386,-34.91254949,c27b9275e1bbffcad85ed3ec3828af88,#N/A,,,,
51180,recife,PE,-8.101799616,-34.91370129,88741bb27ffaff281424cd7349bf090c,#N/A,,,,
51230,recife,PE,-8.117964114,-34.94242175,f7bc089803fdef571f770ab60bbb8745,#N/A,,,,
51250,recife,PE,-8.138173276,-34.93222646,29b42125bebd7816a4dcdb2895289de2,de722cd6dad950a92b7d4f82673f8833,,,,
51280,recife,PE,-8.11649445,-34.95206805,2f0a08c546cf9453b83cec475c4c786d,#N/A,,,,
51240,recife,PE,-8.117989656,-34.94002383,1dfd48301b28878efff134d241e05a29,#N/A,,,,
51260,recife,PE,-8.128883926,-34.94104048,eb37b4f81bb9b6606a2e4b495229e014,#N/A,,,,
51200,recife,PE,-8.111003113,-34.91557081,ae49d36ade03648516f355aadba35bb4,#N/A,,,,
51270,recife,PE,-8.110774949,-34.95194448,7ede505a783065ff4f578ce431c6f297,#N/A,,,,
51290,recife,PE,-8.122291535,-34.94759464,d468f9fd5b79e8d23f71a60901ccf2eb,#N/A,,,,
51220,recife,PE,-8.114414689,-34.92993521,#N/A,#N/A,,,,
51275,recife,PE,-8.107903201,-34.94798612,fe358e310dbb69bcfc06224871577528,#N/A,,,,
51310,recife,PE,-8.136304922,-34.9497377,1cfd4ea45437f523559fd5cd23d8fb8c,#N/A,,,,
51340,recife,PE,-8.12236028,-34.95497258,39c2bfd1f126f175ebb6e37c7069b522,#N/A,,,,
51300,recife,PE,-8.127095043,-34.94674616,5298ba692006f23c6eb25232fe9b2cfd,#N/A,,,,
51350,recife,PE,-8.105305065,-34.91897297,86026411ceb03f946a2ee941191ee906,#N/A,,,,
51320,recife,PE,-8.135561934,-34.95533383,#N/A,#N/A,,,,
51345,recife,PE,-8.110971847,-34.95247219,09cda23610c5275912f43be97020e76a,#N/A,,,,
51330,recife,PE,-8.122940034,-34.95760359,#N/A,#N/A,,,,
51346,recife,PE,-8.108427157,-34.96225466,#N/A,#N/A,,,,
51335,recife,PE,-8.115893239,-34.96227803,5833a1a8d62b965ca0f8205a8bcb32fa,#N/A,,,,
52011,recife,PE,-8.049289725,-34.90155285,faa369ba7859002304d43256a0c968e1,eb9267cccc90f1b49c8d2f9887c7dd97,,,,
52021,recife,PE,-8.042919706,-34.88952883,f1913159750548eb81dca4b69fbd5e0c,#N/A,,,,
52060,recife,PE,-8.035062292,-34.91319932,fa7633c531e928b43b8014881e8e2fa4,#N/A,,,,
52070,recife,PE,-8.027465343,-34.91569324,2abea2bf3e5611f7a96f8d24f21a7198,#N/A,,,,
52061,recife,PE,-8.038327294,-34.92473734,50e215d0a467bdcbe63fe427bcff8698,#N/A,,,,
52031,recife,PE,-8.032385447,-34.88018851,67ebbf856ce5aa3393b48c2f4562513f,#N/A,,,,
52041,recife,PE,-8.035457004,-34.89245369,ca31d18d41f96c51b9b1835df0370805,#N/A,,,,
52050,recife,PE,-8.043646327,-34.89834506,ef79151153598571dff6765453790512,#N/A,,,,
52051,recife,PE,-8.026644269,-34.90776042,806f7c1753a3be75c708138b58666ea3,#N/A,,,,
52080,recife,PE,-8.016584745,-34.91187452,9b27e89e2756f6f1cf8ef6a847c2b49c,#N/A,,,,
52081,recife,PE,-8.00593358,-34.9158796,84eede470cab0ab3fefa00d13993c8b7,#N/A,,,,
52030,recife,PE,-8.034981129,-34.88405197,77725f1458a3c3efcbfa208fd02da9cc,#N/A,,,,
52020,recife,PE,-8.044653227,-34.89678629,c16fd56f85eb2c6f8cd0eb28bc618880,1d0997ff06b524ce9289ffd75114ecd3,,,,
52071,recife,PE,-8.027918586,-34.92898357,c05cc5e49aaa8b52db646846fcbe6f99,#N/A,,,,
52090,recife,PE,-8.015115229,-34.92820545,c4431889054423d14f32d584f7155bb1,#N/A,,,,
52091,recife,PE,-8.002200385,-34.93138554,3c0323d8fbcdde434127b90b7039717f,#N/A,,,,
52040,recife,PE,-8.032152489,-34.88363728,ed01b54d3ce6d0440a60e1094c87d7ea,#N/A,,,,
52010,recife,PE,-8.054831577,-34.89853108,20078a6dc1e4d69ba32ddfe6bbe8f768,40db9e9aa57f7bb151bcda6b0f9bdbb7,,,,
52191,recife,PE,-7.998247235,-34.93065469,628c270864d9dfcec3756dcd5632bf3a,#N/A,,,,
52131,recife,PE,-8.005716575,-34.89954232,f25bd233d365ab0119f6bf5f397a955e,#N/A,,,,
52140,recife,PE,-8.002205295,-34.907521,#N/A,#N/A,,,,
52190,recife,PE,-8.002362098,-34.92439264,f72803d7329ae3529dd2dff0b97410cb,#N/A,,,,
52111,recife,PE,-8.019697946,-34.89469944,fa5aaa6f6abe8e0e15da8752c678b7da,#N/A,,,,
52110,recife,PE,-8.025994968,-34.90430515,cfca171c77e72b76c526376b84b9e237,#N/A,,,,
52120,recife,PE,-8.018935889,-34.88830087,9cec617fc8c3c3bce39b8133c29efad9,#N/A,,,,
52130,recife,PE,-8.005218286,-34.89372763,1252407040f15cc03032ada7119ac124,#N/A,,,,
52150,recife,PE,-8.004638854,-34.91079373,8ff8e5b0676fc679a45f4fae3854fcd7,#N/A,,,,
52160,recife,PE,-7.995469588,-34.90948087,c2580e74802260a0d0631965d7d67050,#N/A,,,,
52171,recife,PE,-8.018776223,-34.95518563,b40d079359c3227ce06419dd806135ca,#N/A,,,,
52125,recife,PE,-8.020482434,-34.87846615,#N/A,#N/A,,,,
52121,recife,PE,-8.014753885,-34.88298081,c262a18dfc688f7d8792e90f6408dcd0,#N/A,,,,
52170,recife,PE,-7.977935376,-34.91882111,8943a36516635e4916eb25668432071e,#N/A,,,,
52165,recife,PE,-7.982394844,-34.91927607,4b8aa85bd0844a2cfa46261b1afd9386,#N/A,,,,
52291,recife,PE,-7.9899019,-34.93320424,c64e45fbd454c09b9960c3515484f0f4,#N/A,,,,
52210,recife,PE,-8.020691864,-34.9108267,#N/A,#N/A,,,,
52221,recife,PE,-8.007483238,-34.8862168,9de9d0f77bfa5ee78fc11c5fe54fcfb9,#N/A,,,,
52280,recife,PE,-8.011590344,-34.91625388,f969f3f292317381d94b67fd9dc40d61,#N/A,,,,
52211,recife,PE,-8.01184027,-34.89990107,8b316b6e975477bad2f7f6954807eeaa,#N/A,,,,
52290,recife,PE,-7.992403012,-34.94006456,#N/A,#N/A,,,,
52390,recife,PE,-7.986606727,-34.93095605,d5d283ecd2ff8e6ade52ffd58cdcbf28,#N/A,,,,
52490,recife,PE,-8.012741506,-34.92925238,#N/A,#N/A,,,,
53040,olinda,PE,-7.969116422,-34.83315765,33210d00c54c2950c5d2236c056452bd,#N/A,,,,
53050,olinda,PE,-7.97257206,-34.8378055,e996e13b2036d27c07ee1c861426d7de,#N/A,,,,
53070,olinda,PE,-7.9561168,-34.84990054,f568f19edc4fbbd907c3310b56b05f64,#N/A,,,,
53060,olinda,PE,-7.971275496,-34.84699136,e2f3bdd671302392256e51000b2bd84d,#N/A,,,,
53030,olinda,PE,-8.001179979,-34.84430382,efb6de351a6330ac5f2b85b9b4004e8f,#N/A,,,,
53010,olinda,PE,-8.020893604,-34.85070384,a3a1aad42cd8cf0be115ba5dd3b49db5,#N/A,,,,
53020,olinda,PE,-8.012571213,-34.85623863,4bbdd92fc1be04b9a0bb33f02d20a85e,#N/A,,,,
53080,olinda,PE,-7.963940763,-34.85381154,c099109c1fca0ef9eb58f6f0a3e33c6c,#N/A,,,,
53090,olinda,PE,-7.954856298,-34.85269814,6d60475ef70dcd117852c6910243e357,#N/A,,,,
53025,olinda,PE,-8.014278269,-34.85296745,#N/A,#N/A,,,,
53012,natal,RN,-5.783670911,-35.1969468,#N/A,#N/A,,,,
53140,olinda,PE,-7.978971512,-34.84598184,953d47f27345c3696de8693c5b3f1d7a,#N/A,,,,
53130,olinda,PE,-7.980961117,-34.83730422,897b42a91c4c99a830882d3470ecbb5f,#N/A,,,,
53160,olinda,PE,-7.98936894,-34.89945254,91a894fe53bd1472d31c66b0b90d88ce,#N/A,,,,
53150,olinda,PE,-7.960545786,-34.83400413,1775c6a9cee49f8881c1d4d3e1e0bc53,#N/A,,,,
53110,olinda,PE,-8.028732447,-34.86715478,fa84e29eeeb4975e87f5247804cba2b4,#N/A,,,,
53180,olinda,PE,-7.994782645,-34.89314636,#N/A,#N/A,,,,
53170,olinda,PE,-7.987256173,-34.91083996,f8310a577e4c6ec83f3a4ba83d0619fe,#N/A,,,,
